model,run_id,template_id,sample_kind,n,valid_n,parse_success_rate,accuracy,to_recommended_rate,over_commitment,high_conf_overcommit_80,high_conf_overcommit_90,pred_mandatory_rate,pred_recommended_rate,pred_optional_rate,pred_nice_to_have_rate,mean_confidence,unresolved_n,no_readable_cue_n,strict_text_over_commitment,strict_text_over_commitment_n_numerator,strict_text_over_commitment_n_denominator,strict_text_over_commitment_ci_low,strict_text_over_commitment_ci_high,strict_text_over_commitment_seed_ci_low,strict_text_over_commitment_seed_ci_high,text_over_commitment,text_over_commitment_n_numerator,text_over_commitment_n_denominator,text_over_commitment_ci_low,text_over_commitment_ci_high,text_over_commitment_seed_ci_low,text_over_commitment_seed_ci_high,bootstrap_ci_cluster_field
gpt-oss-20b,weak-probe-must-20260916-182400-662b9e1f,future_enhancement,deterministic,180,180,1.0,0.20555555555555555,0.3611111111111111,0.7944444444444444,0.7944444444444444,0.5111111111111111,0.0,0.3611111111111111,0.43333333333333335,0.20555555555555555,0.8816111111111111,0,53,1.0,127,127,1.0,1.0,1.0,1.0,1.0,127,127,1.0,1.0,1.0,1.0,item_id
gpt-oss-20b,weak-probe-must-20260916-182400-662b9e1f,low_priority_enhancement,deterministic,180,180,1.0,0.08333333333333333,0.06111111111111111,0.9166666666666666,0.9166666666666666,0.7222222222222222,0.0,0.06111111111111111,0.8555555555555555,0.08333333333333333,0.9063333333333334,0,33,0.9863945578231292,145,147,0.9652777777777778,1.0,0.9652777777777778,1.0,1.0,147,147,1.0,1.0,1.0,1.0,item_id
gpt-oss-20b,weak-probe-must-20260916-182400-662b9e1f,nice_if,deterministic,180,180,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9222222222222223,0,73,0.9906542056074766,106,107,0.9693798653482011,1.0,0.9693798653482011,1.0,1.0,107,107,1.0,1.0,1.0,1.0,item_id
gpt-oss-20b,weak-probe-must-20260916-182400-662b9e1f,useful_if,deterministic,180,180,1.0,0.42777777777777776,0.5666666666666667,0.5722222222222222,0.5722222222222222,0.4388888888888889,0.0,0.5666666666666667,0.005555555555555556,0.42777777777777776,0.8997222222222223,0,31,1.0,149,149,1.0,1.0,1.0,1.0,1.0,149,149,1.0,1.0,1.0,1.0,item_id
gpt-oss-20b,weak-probe-must-20260916-182400-662b9e1f,future_enhancement,stochastic,900,900,1.0,0.2733333333333333,0.27555555555555555,0.7266666666666667,0.6322222222222222,0.30666666666666664,0.0,0.27555555555555555,0.45111111111111113,0.2733333333333333,0.8463444444444446,0,310,0.988135593220339,583,590,0.9778474535330164,0.9969036340883703,0.9778474535330164,0.9969036340883703,0.9949152542372881,587,590,0.9869362125323794,1.0,0.9869362125323794,1.0,item_id
gpt-oss-20b,weak-probe-must-20260916-182400-662b9e1f,low_priority_enhancement,stochastic,900,900,1.0,0.15,0.08333333333333333,0.85,0.8355555555555556,0.6,0.0,0.08333333333333333,0.7666666666666667,0.15,0.8872666666666666,0,311,0.9626485568760611,567,589,0.9466622073578596,0.9771005782207971,0.9466622073578596,0.9771005782207971,1.0,589,589,1.0,1.0,1.0,1.0,item_id
gpt-oss-20b,weak-probe-must-20260916-182400-662b9e1f,nice_if,stochastic,900,900,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9248444444444445,0,289,0.955810147299509,584,611,0.9360544321850747,0.9736876550013778,0.9360544321850747,0.9736876550013778,1.0,611,611,1.0,1.0,1.0,1.0,item_id
gpt-oss-20b,weak-probe-must-20260916-182400-662b9e1f,useful_if,stochastic,900,900,1.0,0.4255555555555556,0.5388888888888889,0.5744444444444444,0.5566666666666666,0.4033333333333333,0.0011111111111111111,0.5388888888888889,0.034444444444444444,0.4255555555555556,0.8823000000000002,0,260,0.975,624,640,0.9611936822100677,0.986690504787826,0.9611936822100677,0.986690504787826,1.0,640,640,1.0,1.0,1.0,1.0,item_id
