scope,target,model,class_order,n_eligible,n_splits_requested,class_distribution_eligible,fold,n_train,n_test,n_groups_train,n_groups_test,class_distribution_train,class_distribution_test,budget_selection,stopping_score_source,fit_seconds,estimator_parameters,training_accuracy,training_log_loss,no_training_loss_improvement,insufficient_split_samples,n_iter,max_iter,iteration_limit_reached,convergence_warning,fit_warnings,training_scores,validation_scores,fit_assessment,status,unavailable_reason,positive_rate_test,accuracy,balanced_accuracy,macro_f1,auroc_macro,average_precision_macro,baseline_average_precision,pca_components_fold,n_excluded_samples,feature_backend,text_variant,feature_key,group_mode
global,source_modality,hgb,"[""mandatory"", ""nice_to_have"", ""optional"", ""recommended""]",129600,3,"{""mandatory"": 32400, ""nice_to_have"": 32400, ""optional"": 32400, ""recommended"": 32400}",0,86400,43200,240,120,"{""mandatory"": 21600, ""nice_to_have"": 21600, ""optional"": 21600, ""recommended"": 21600}","{""mandatory"": 10800, ""nice_to_have"": 10800, ""optional"": 10800, ""recommended"": 10800}",fixed maximum; no validation selection,training loss (not validation),25.474615874998563,"{""categorical_features"": ""from_dtype"", ""class_weight"": ""balanced"", ""early_stopping"": true, ""interaction_cst"": null, ""l2_regularization"": 0.05, ""learning_rate"": 0.08, ""loss"": ""log_loss"", ""max_bins"": 255, ""max_depth"": null, ""max_features"": 1.0, ""max_iter"": 300, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 30, ""monotonic_cst"": null, ""n_iter_no_change"": 20, ""random_state"": 20260527, ""scoring"": ""loss"", ""tol"": 1e-07, ""validation_fraction"": null, ""verbose"": 0, ""warm_start"": false}",0.9586342592592593,0.08060155954122851,False,False,300,300,True,False,[],"[-1.3862943611198906, -1.2618908685439163, -1.1623322299560854, -1.0749931892791689, -0.9978580059168278, -0.9310414975043845, -0.8717845742132883, -0.8177432099106279, -0.7695288704698093, -0.7266897673710538, -0.6874290043702613, -0.6514863131361034, -0.6182451258997322, -0.5876756995704974, -0.5591759088681332, -0.5338328213647313, -0.5099444458513387, -0.4882117472304538, -0.46740836981866846, -0.44783704882582437, -0.4302610697528176, -0.41391040398549617, -0.398830584003187, -0.3849525265084168, -0.3717693547846214, -0.3593091323935586, -0.3474469685977773, -0.33682810713714, -0.3264020296491379, -0.31666964010493703, -0.30757000888824876, -0.2987365917543592, -0.2907399623025338, -0.2828420113730136, -0.27538728517205435, -0.26842823343481104, -0.26191991426671307, -0.2556735599914948, -0.24964821012683985, -0.24400250773144813, -0.2387155067424435, -0.2335211057705217, -0.22873774431353808, -0.22407269008510305, -0.219642646074922, -0.2153387985470453, -0.2112871581484706, -0.20729221098571607, -0.2035087999269154, -0.1999719448792977, -0.1965337618447093, -0.19325428297650665, -0.1900523159668147, -0.18709603577517123, -0.18418102946724318, -0.181378435284122, -0.17869203922988766, -0.17604094044220128, -0.17355828491829983, -0.17115602093885404, -0.16888219982084518, -0.16670384238192948, -0.16451378317901041, -0.16238735848191094, -0.16035067370703182, -0.15837103957281543, -0.15649909243031634, -0.1546688439679038, -0.15285564162234871, -0.15115974632464677, -0.14949018022745927, -0.14792387212458089, -0.1463978741814514, -0.1449074781707503, -0.14342008695696318, -0.14197420222981103, -0.14062142974498018, -0.13930223825729862, -0.13798966226006984, -0.13674371101718816, -0.13549183199035555, -0.1343674575778084, -0.13320917412956268, -0.13203826691094048, -0.13091344249030398, -0.12984743714457483, -0.12879473011358936, -0.12777188562284336, -0.12674709583960775, -0.1258078785439864, -0.12485895187450119, -0.12397377542366685, -0.12306832628626647, -0.12219913608653156, -0.12137890804400248, -0.12054635300961826, -0.11971164570926707, -0.11892900783376052, -0.11818009632605386, -0.11742277354069344, -0.11669767572819878, -0.11599304105916472, -0.11531273943968776, -0.1146340915973002, -0.11397200188954403, -0.113311920196832, -0.11269334690248806, -0.11204291703818482, -0.11145059447157601, -0.11086433562982839, -0.11027316539828828, -0.1096606688536032, -0.10909721079549553, -0.10855255250723711, -0.10800755871567261, -0.10749215911288847, -0.10697236725670936, -0.10645330326808779, -0.10595511964617196, -0.10546299864581363, -0.10498977379884714, -0.10453088861013203, -0.10409003984407028, -0.10364129952980955, -0.1032166961270947, -0.10279660689437353, -0.1023504988840976, -0.10193076946682182, -0.10151609674102154, -0.10112453995254138, -0.10075111768320248, -0.1003397665721415, -0.09997345940367512, -0.0995846416037513, -0.09922237348540298, -0.0988857030983894, -0.09853157517703927, -0.0981845880033515, -0.09786084842199518, -0.09751546958114045, -0.09718989253831399, -0.09685523988299817, -0.09652719347910003, -0.09620798926395545, -0.09589774520591965, -0.09557859328964843, -0.0952957941752975, -0.09499100089374761, -0.09467888150707385, -0.0944152132667113, -0.09411513153170291, -0.09383665674969952, -0.09357697493020133, -0.09331600689332883, -0.09303892654672793, -0.09275997927993193, -0.09248817502676213, -0.09224149296434364, -0.0919952605426988, -0.09174800671677967, -0.09150974743416158, -0.09128318283639045, -0.09104577755368624, -0.09081999930596317, -0.09059595299910791, -0.09036465209066265, -0.09014054258504363, -0.08991186903506984, -0.08969786180262615, -0.08949796394149077, -0.08929288666100987, -0.08909776817550978, -0.08888370386199548, -0.0886880994279053, -0.08849228907791822, -0.08829495760514502, -0.08810307775888067, -0.08790938525803323, -0.08772763765645084, -0.08755972291711722, -0.08739448653638834, -0.0872248216524043, -0.08706124350444885, -0.08688797964995354, -0.08671489613801497, -0.0865459399376707, -0.08637495723313551, -0.08621185077061212, -0.08604582929605821, -0.08587956175596581, -0.08572081154152003, -0.08557479845015298, -0.0854101409939637, -0.08525871843770091, -0.08510730888250308, -0.08494465191847071, -0.08481205404210486, -0.08467265260051192, -0.08454015778760038, -0.0844002502744962, -0.08425973909938425, -0.08412518012422851, -0.08399184008573998, -0.0838502437777282, -0.08372141151779111, -0.08359605555822239, -0.08346781610843014, -0.0833394417330622, -0.08321897750750108, -0.08310006467417515, -0.08297433753821301, -0.08285558033108197, -0.08274162703780878, -0.08263157677440038, -0.08250660932259253, -0.08237689267221025, -0.08226052421449252, -0.08214473295651763, -0.08202636552203797, -0.08192165787154003, -0.0818113162066107, -0.08169770113866333, -0.08160184939231718, -0.08148961476120177, -0.0813886891030949, -0.08129181590722027, -0.08120024268163104, -0.08110791555666166, -0.08100888385345141, -0.0809224616609591, -0.08082325273310657, -0.08074024092623845, -0.08064365771047562, -0.08054402939344736, -0.08046324310866748, -0.08037108624281857, -0.0802845568493208, -0.08019124382812237, -0.0801044374956803, -0.08001834214147734, -0.07994532639062372, -0.07986104541283238, -0.07978358970486389, -0.07970714778432655, -0.0796240616044686, -0.07954967340506881, -0.07947926671260426, -0.07940168704498243, -0.079319956676098, -0.07924337535516808, -0.07917092825744336, -0.07909188052957149, -0.07901501661569603, -0.07893496762775797, -0.0788605896643116, -0.07878431430654384, -0.0787194334879501, -0.07865000540232275, -0.07858465346200569, -0.07851359597409394, -0.07843876776455222, -0.07837322531852871, -0.07831503737969162, -0.07824293876180759, -0.07817262120997939, -0.07810677546942328, -0.07803806627440166, -0.07797231213300712, -0.07790881529471105, -0.07784187069083001, -0.07777917660488805, -0.07771826913638324, -0.07765498987258086, -0.0775920046275386, -0.07752840199317619, -0.07748104786952657, -0.07741617016369344, -0.07736229414669202, -0.07730571243453713, -0.07725151839232484, -0.07719585596067383, -0.07714666503118704, -0.07709217472329123, -0.07704137739351244, -0.07699196566473039, -0.07694406659021596, -0.0768880532003145, -0.0768345878234349, -0.07677978140900578, -0.07673254752782305, -0.07668568619388938, -0.07663246014974134, -0.07658557296687851, -0.07654430876593395, -0.07650066814266875, -0.0764463992379251, -0.07640060989064824, -0.07635239923748247, -0.07630868704246027, -0.07625608029853108, -0.0762087978212111]",[],review fitting budget,ok,,,0.7775925925925926,0.7775925925925925,0.7746638008007808,0.9546719964563328,0.8847821144533364,0.25,128,0,mlx,prefixed,mlx::prefixed,seed
global,source_modality,hgb,"[""mandatory"", ""nice_to_have"", ""optional"", ""recommended""]",129600,3,"{""mandatory"": 32400, ""nice_to_have"": 32400, ""optional"": 32400, ""recommended"": 32400}",1,86400,43200,240,120,"{""mandatory"": 21600, ""nice_to_have"": 21600, ""optional"": 21600, ""recommended"": 21600}","{""mandatory"": 10800, ""nice_to_have"": 10800, ""optional"": 10800, ""recommended"": 10800}",fixed maximum; no validation selection,training loss (not validation),27.181815832998836,"{""categorical_features"": ""from_dtype"", ""class_weight"": ""balanced"", ""early_stopping"": true, ""interaction_cst"": null, ""l2_regularization"": 0.05, ""learning_rate"": 0.08, ""loss"": ""log_loss"", ""max_bins"": 255, ""max_depth"": null, ""max_features"": 1.0, ""max_iter"": 300, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 30, ""monotonic_cst"": null, ""n_iter_no_change"": 20, ""random_state"": 20260528, ""scoring"": ""loss"", ""tol"": 1e-07, ""validation_fraction"": null, ""verbose"": 0, ""warm_start"": false}",0.9584722222222222,0.07939860782751483,False,False,300,300,True,False,[],"[-1.3862943611198906, -1.2516595756323503, -1.143130491110758, -1.0509658574252019, -0.9746484562121993, -0.9071107793503546, -0.8460965232510127, -0.7917247885037307, -0.7433835659646173, -0.6997842639600307, -0.6602652183262302, -0.6264731006798273, -0.5927347790714674, -0.561982270197169, -0.5345027625710497, -0.5101215821708933, -0.48660969573726814, -0.4650263489156181, -0.44569076712415795, -0.42767137934742283, -0.4108515917627962, -0.3946765831065864, -0.380096525427091, -0.36622135827729074, -0.35403437186808123, -0.34175263211648255, -0.33036675833960866, -0.3198070957167249, -0.3097815139303859, -0.29990763300472073, -0.29106541704243555, -0.2827380882442497, -0.2749319326482255, -0.26770299515484675, -0.26064972493695787, -0.25383327663338123, -0.24765454080653088, -0.24160151042362588, -0.2360637888719913, -0.23072713492263974, -0.2256851517469382, -0.2209334088191013, -0.21607240064113933, -0.21171227113775995, -0.20753739525921128, -0.20356996764579516, -0.19974709426831677, -0.1960036959379541, -0.1925131947884017, -0.18918612391195816, -0.1858006411675955, -0.18267359541438732, -0.17968594754808362, -0.17688450435221154, -0.17422931488566779, -0.17154080835438185, -0.1690972303141374, -0.16663614962621273, -0.16432549777020697, -0.16200138120129076, -0.15976315201553354, -0.15764671781540213, -0.1556822431064231, -0.15371196238390783, -0.1518471651354953, -0.15002138442229895, -0.14829877372620487, -0.1465678130019673, -0.14492263319840665, -0.14333762638583436, -0.14176997660897903, -0.14024555976901476, -0.13877828593909444, -0.13745813338291266, -0.13615151766800934, -0.13487709041687473, -0.13359766649016155, -0.13235534145385144, -0.13112644173526505, -0.12996897579868838, -0.12889310318526598, -0.12781152390838432, -0.12675477406875696, -0.12575677187167225, -0.124737886498472, -0.1237697876260204, -0.12281591198602448, -0.12187981481079659, -0.12098515800873269, -0.12011059583545118, -0.119217775294927, -0.11840050901762597, -0.11757280206872152, -0.1167782188592622, -0.11598866965648864, -0.11521906825143333, -0.11450602407956463, -0.11378249988150708, -0.11311146827507614, -0.11240970595066369, -0.11173819506830804, -0.11108753375687537, -0.1104387309773084, -0.10985226929724749, -0.10926516894018518, -0.10868719839385489, -0.1080821903128778, -0.10750531886361955, -0.10695059551362908, -0.10641173012194655, -0.10589245662744028, -0.10534480473485612, -0.10481199273375962, -0.10432222160167069, -0.1038202344653379, -0.10334738794918104, -0.10286597662456902, -0.10243987326200626, -0.10199302978406481, -0.10151674257542916, -0.10109571959587772, -0.10066587992668606, -0.1002236609135532, -0.09981623484879315, -0.0994280841544396, -0.0990195816378304, -0.09864125530859907, -0.09823264226838258, -0.09785473699787706, -0.09749130689815341, -0.09713063429309068, -0.09680922937427247, -0.09646709775772185, -0.09612619619834818, -0.09577608282123659, -0.0954577156903104, -0.09512611157978085, -0.09478489671252875, -0.0944743478915547, -0.09416674432104813, -0.09385961693022278, -0.09354166387672841, -0.09324940627109277, -0.09296891328094033, -0.09269188516019694, -0.09240589968515926, -0.09213244512793224, -0.09186002055602645, -0.0916155504233377, -0.0913488892403928, -0.09108704723906258, -0.09083575017064, -0.09058542840348312, -0.09032474856231697, -0.09009124623768491, -0.08986679639028272, -0.08964235720491491, -0.08942584427067933, -0.08919729564908462, -0.08897988871117102, -0.08875547294471062, -0.08854453305166528, -0.08833875201771396, -0.08814929564155284, -0.0879483013587979, -0.0877408755752791, -0.08752757675138637, -0.08732845282251933, -0.08713694601072082, -0.08695928510031298, -0.08678586251371846, -0.08660035651125557, -0.08641782866251625, -0.08623758386611576, -0.08606437190130549, -0.08588545461604705, -0.08570973142983794, -0.08553163337061756, -0.08537125808757377, -0.08521020337620501, -0.08504241373082055, -0.08487874169109966, -0.08471585338911058, -0.08457092921465909, -0.08442695215555718, -0.08427503052504257, -0.08412811125577255, -0.08398294352864678, -0.0838317367990078, -0.08368648878085758, -0.0835560677353218, -0.08343549046654825, -0.08330054942733685, -0.08316938466303614, -0.08303725892473653, -0.08291078086512699, -0.0827709166503415, -0.08265167287628845, -0.08252023880178416, -0.08237959466320538, -0.08223929918802553, -0.08213053807442733, -0.08200191253610806, -0.08187768656032479, -0.08176853101490981, -0.08165250414111382, -0.08153805961720925, -0.081421921516798, -0.081318527570764, -0.08120919742981933, -0.08109934547707201, -0.0809883131645486, -0.08089708470550114, -0.08080595550074375, -0.08071496339570482, -0.08061816527497195, -0.08050671407666037, -0.08040787592312587, -0.08031305024441676, -0.08021930642833015, -0.08012479443279993, -0.08002787150994159, -0.07993178745763906, -0.0798302164050451, -0.07974082715345175, -0.07965202396518073, -0.07956733801429447, -0.0794778369548896, -0.07938883630607797, -0.07931588756552879, -0.07922878379618184, -0.07915052629168977, -0.07906710326688583, -0.07898379093140914, -0.07889819844181505, -0.07881542804985578, -0.07874207339484207, -0.07866687665230471, -0.0785856743850365, -0.07850368971162205, -0.07843217609689422, -0.07835233235304763, -0.07828756855773762, -0.07821401991547165, -0.07813109899854173, -0.07806611017259159, -0.07798713706435983, -0.07792714729828784, -0.07786536579172838, -0.07779455295790849, -0.07772435643906216, -0.07766540294332103, -0.07760297001479899, -0.07754494321337278, -0.0774837671733882, -0.07742562845738404, -0.07736554052197044, -0.0772967922409427, -0.0772336410860009, -0.07717409947616861, -0.07710237920811243, -0.07704103096060637, -0.07698509149540148, -0.07692449895369727, -0.0768662944418921, -0.07679489458679598, -0.07673717755986645, -0.07668680498827637, -0.07663190149348993, -0.07657278894687977, -0.07651441805360157, -0.07645560650171661, -0.07639335834174414, -0.07634064748687178, -0.07628886784525357, -0.07623359550580094, -0.07618915413054142, -0.07613806385743326, -0.07607852776621216, -0.0760258738848553, -0.07597738048884772, -0.07593064558594084, -0.07588604652792375, -0.07583601747040115, -0.07578382610326906, -0.0757284584696511, -0.07568536554048069, -0.07563543958438688, -0.07559152094860716, -0.0755474444145796, -0.07550044603594581, -0.07545360557153513, -0.07540659691135339, -0.07535895487545015, -0.07531096374512261, -0.07526969317094233, -0.07522510243342324, -0.07518188993241116, -0.07514600420047807, -0.07509970119589819, -0.07506182703930353]",[],review fitting budget,ok,,,0.7290972222222222,0.7290972222222223,0.7288386699929994,0.934597416552355,0.8414550571716259,0.25,128,0,mlx,prefixed,mlx::prefixed,seed
global,source_modality,hgb,"[""mandatory"", ""nice_to_have"", ""optional"", ""recommended""]",129600,3,"{""mandatory"": 32400, ""nice_to_have"": 32400, ""optional"": 32400, ""recommended"": 32400}",2,86400,43200,240,120,"{""mandatory"": 21600, ""nice_to_have"": 21600, ""optional"": 21600, ""recommended"": 21600}","{""mandatory"": 10800, ""nice_to_have"": 10800, ""optional"": 10800, ""recommended"": 10800}",fixed maximum; no validation selection,training loss (not validation),27.4009286670007,"{""categorical_features"": ""from_dtype"", ""class_weight"": ""balanced"", ""early_stopping"": true, ""interaction_cst"": null, ""l2_regularization"": 0.05, ""learning_rate"": 0.08, ""loss"": ""log_loss"", ""max_bins"": 255, ""max_depth"": null, ""max_features"": 1.0, ""max_iter"": 300, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 30, ""monotonic_cst"": null, ""n_iter_no_change"": 20, ""random_state"": 20260529, ""scoring"": ""loss"", ""tol"": 1e-07, ""validation_fraction"": null, ""verbose"": 0, ""warm_start"": false}",0.9580902777777778,0.08103899741692903,False,False,300,300,True,False,[],"[-1.3862943611198906, -1.2667530306728838, -1.1655352851642458, -1.0801817918875074, -1.0073773005268365, -0.940456486298934, -0.8832477204842174, -0.8311712117698543, -0.7839261164228207, -0.7408704984451941, -0.7021316949458457, -0.6658909542833953, -0.6328195012889893, -0.6026474462646116, -0.5747335410527977, -0.5492856537216335, -0.5248000721866064, -0.5029708832557678, -0.4830796567838485, -0.46414481242950373, -0.44638677290190015, -0.42974742440250624, -0.41428530327626156, -0.39988065155431607, -0.38591253044796936, -0.3729810478717999, -0.36134113546627433, -0.349994432764047, -0.3391993455135686, -0.32899863684580316, -0.31938124971538373, -0.31041394398239625, -0.30179082566368814, -0.2938725419856282, -0.2860516294224871, -0.2791801198842086, -0.2722666941555536, -0.2660373675266011, -0.25980604042073174, -0.25402976607843286, -0.2485043190197344, -0.24295215813893786, -0.23785707425339297, -0.23304626467531972, -0.22832067501115128, -0.22381763921716127, -0.21946736496096853, -0.2152476251693194, -0.21131289513060378, -0.2074174389009833, -0.20394672695977814, -0.20055159669820433, -0.19725311916526755, -0.19403294389767772, -0.19091617857109677, -0.18796189577306188, -0.18505114482828397, -0.18229466138909625, -0.17963922331462978, -0.17701303611150115, -0.1745922471182421, -0.17217485985645437, -0.16988122299826655, -0.16769043203174613, -0.16554438637277358, -0.16348567023015392, -0.16154370532608164, -0.159601783440434, -0.15774082243762788, -0.15592479134810106, -0.1541805658412147, -0.15248151621135936, -0.15080175930762876, -0.14921763987156358, -0.14766263337205307, -0.14615743629682948, -0.14468018537115818, -0.14323549578880024, -0.14186816026631768, -0.1405320621834961, -0.13924000054353664, -0.13802393787537498, -0.13676914950004618, -0.13557179456419333, -0.13441987846226938, -0.13323046413351475, -0.13210783428869677, -0.13103079876218499, -0.12997863451502417, -0.1289675404208883, -0.1279341899814796, -0.12699468719060436, -0.12603441585815583, -0.12511244913201194, -0.12421601794517545, -0.12331418210987041, -0.12245307837440256, -0.1216163151279181, -0.12080662233635725, -0.11999376572285078, -0.11921019730325944, -0.11845685269089552, -0.11771865116368209, -0.11701402319434005, -0.11630747171700345, -0.11560782881387201, -0.1149346347220031, -0.11426050391203216, -0.1135921419440971, -0.11297157722954264, -0.11236588375874522, -0.11176924247621148, -0.1111566692197069, -0.11055269098515151, -0.1099940848165672, -0.10942321033888464, -0.108902212208886, -0.10838286016117835, -0.1078853630897888, -0.10739300935757438, -0.10689644481929, -0.1063915200327926, -0.10592529765850356, -0.10545546580841565, -0.10497718475031997, -0.10450930346454178, -0.10407610633675951, -0.10364010882190662, -0.10318857634034706, -0.10275885135676367, -0.10233993858833423, -0.10195158581864981, -0.10156172661970278, -0.10116599196564291, -0.10079047904801451, -0.10040734963185788, -0.10003390025897421, -0.09968081029551665, -0.09931848305664805, -0.09897650697223404, -0.09861974241193779, -0.09828725377783423, -0.09793911386935356, -0.09760934113056982, -0.09726732073669721, -0.09695959030646524, -0.09662962601924345, -0.09631345943713886, -0.09601119239652268, -0.09569951036918421, -0.09542971828441196, -0.09513412789722452, -0.09483746667467353, -0.09455538216118956, -0.09431269419668305, -0.09404037786255694, -0.09377284445282981, -0.09350776744606935, -0.09324754371626635, -0.09299244557371046, -0.0927518057677502, -0.09249226440671016, -0.09225826745937857, -0.09203284273851177, -0.09179411901347624, -0.09157849759820948, -0.09134950131840681, -0.0911068531351581, -0.09086966227068244, -0.09066263029699494, -0.09045579296429315, -0.09024783811170906, -0.09003290082368792, -0.08980972166899767, -0.08963176433579041, -0.08943473220768493, -0.08922661995287952, -0.08903088447506519, -0.08884982189784667, -0.08867417584046645, -0.08848561765596721, -0.08829701533849349, -0.08810690322282777, -0.08793669062937269, -0.08775576095238866, -0.08759229822308229, -0.08742829264382354, -0.08725655588721942, -0.0870971391354605, -0.08692409815205775, -0.08674761776632857, -0.08658896968915208, -0.08643244033921087, -0.08626907201057452, -0.08612312676942614, -0.08596863606888243, -0.0858139361725391, -0.08566940803445315, -0.08553060495592642, -0.08538507409088181, -0.08523359591841463, -0.08509207544366115, -0.08493669310170908, -0.08479538620940322, -0.08465849864418054, -0.08453449146860878, -0.08439370351484189, -0.08425858557686738, -0.08413016419804284, -0.0840215926639137, -0.0838944517047871, -0.08376122423523112, -0.08364274068456805, -0.08352806121983757, -0.08341163875688436, -0.08327735809219668, -0.08314932683701039, -0.08303566826378042, -0.08292479850952603, -0.0828125930556741, -0.08270609839054831, -0.08259816620985432, -0.08248983421772126, -0.08238610201925935, -0.0822864823368371, -0.0821870871798547, -0.0820752617686254, -0.08197349191031096, -0.08187296108405777, -0.08176086352713008, -0.08166237272600203, -0.08156384004001577, -0.08146631164643246, -0.08136688607912043, -0.08127712702490017, -0.08118404781026398, -0.08109711325183569, -0.08100446655913388, -0.08092575999049993, -0.08084411995668477, -0.08075350036713762, -0.08066315391292882, -0.08057533893111216, -0.08048543145262477, -0.08039626058530311, -0.08032014248905313, -0.08023587533802895, -0.08015952716210716, -0.08008634610270185, -0.08000984537920164, -0.07992621751163213, -0.07984134139858075, -0.07976296214137067, -0.07968083115625636, -0.07960637371621661, -0.07953638336243012, -0.07946492575955998, -0.07939677072291933, -0.07932316277702134, -0.07925257269930742, -0.07918958860223026, -0.07912498519755301, -0.07905259311615676, -0.07899193947811836, -0.07892002346846219, -0.07885308563186393, -0.07878771387211271, -0.07871901759499388, -0.07865750987476088, -0.07859844189968554, -0.07853524501848881, -0.07847593306401117, -0.07841259831773675, -0.07835762459219456, -0.07829179419217416, -0.0782344686715566, -0.07818334860687658, -0.0781212078710554, -0.0780618839676064, -0.0779996295630585, -0.07793830142676918, -0.07788950465696148, -0.07784383238663058, -0.07779142025544312, -0.07773846465350219, -0.07768636491438435, -0.07763589815017338, -0.07758755146888893, -0.07754411374071099, -0.07749711446433658, -0.0774461790855379, -0.07739335150394404, -0.07734086475645578, -0.07729377134947886, -0.07723859416659153, -0.07718986247217369, -0.07714278951021526, -0.0770980581357586, -0.07704499789192606, -0.076992681304279, -0.0769457751683437]",[],review fitting budget,ok,,,0.7573842592592592,0.7573842592592592,0.7525380259236811,0.9396164616197988,0.8572779357002847,0.25,128,0,mlx,prefixed,mlx::prefixed,seed
